symbol,occurrences,distinct_components,host_present,components,files
tz_performance_meetings,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120055_create_tz_workforce_team_domains.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120055_create_tz_workforce_team_domains.php
tz_performance_objectives,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120055_create_tz_workforce_team_domains.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120055_create_tz_workforce_team_domains.php
tz_performance_reviews,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120055_create_tz_workforce_team_domains.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120055_create_tz_workforce_team_domains.php
tz_premises,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120010_create_tz_premises_table.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120010_create_tz_premises_table.php
tz_premises_access_points,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120027_expand_premises_supply_fleet_and_repairs.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120027_expand_premises_supply_fleet_and_repairs.php
tz_premises_contact_links,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120027_expand_premises_supply_fleet_and_repairs.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120027_expand_premises_supply_fleet_and_repairs.php
tz_premises_document_links,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120027_expand_premises_supply_fleet_and_repairs.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120027_expand_premises_supply_fleet_and_repairs.php
tz_premises_hazards,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120027_expand_premises_supply_fleet_and_repairs.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120027_expand_premises_supply_fleet_and_repairs.php
tz_premises_identifiers,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120027_expand_premises_supply_fleet_and_repairs.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120027_expand_premises_supply_fleet_and_repairs.php
tz_premises_meter_readings,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120027_expand_premises_supply_fleet_and_repairs.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120027_expand_premises_supply_fleet_and_repairs.php
tz_premises_service_plans,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120027_expand_premises_supply_fleet_and_repairs.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120027_expand_premises_supply_fleet_and_repairs.php
tz_premises_service_windows,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120027_expand_premises_supply_fleet_and_repairs.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120027_expand_premises_supply_fleet_and_repairs.php
tz_premises_spaces,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120027_expand_premises_supply_fleet_and_repairs.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120027_expand_premises_supply_fleet_and_repairs.php
tz_purchase_order_items,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120027_expand_premises_supply_fleet_and_repairs.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120027_expand_premises_supply_fleet_and_repairs.php
tz_purchase_orders,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120027_expand_premises_supply_fleet_and_repairs.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120027_expand_premises_supply_fleet_and_repairs.php
tz_qr_codes,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120038_create_tz_qr_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120038_create_tz_qr_tables.php
tz_qr_scans,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120038_create_tz_qr_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120038_create_tz_qr_tables.php
tz_qr_settings,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120038_create_tz_qr_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120038_create_tz_qr_tables.php
tz_rebooking_requests,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120023_create_tz_reviews_and_rebooking_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120023_create_tz_reviews_and_rebooking_tables.php
tz_recruitment_interviews,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120055_create_tz_workforce_team_domains.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120055_create_tz_workforce_team_domains.php
tz_recruitment_stages,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120055_create_tz_workforce_team_domains.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120055_create_tz_workforce_team_domains.php
tz_recurring_service_exceptions,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120035_create_tz_recurring_service_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120035_create_tz_recurring_service_tables.php
tz_recurring_service_occurrences,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120035_create_tz_recurring_service_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120035_create_tz_recurring_service_tables.php
tz_recurring_service_rules,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120035_create_tz_recurring_service_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120035_create_tz_recurring_service_tables.php
tz_recurring_service_status_history,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120035_create_tz_recurring_service_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120035_create_tz_recurring_service_tables.php
tz_regions,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120037_create_tz_territory_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120037_create_tz_territory_tables.php
tz_repair_order_templates,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120027_expand_premises_supply_fleet_and_repairs.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120027_expand_premises_supply_fleet_and_repairs.php
tz_repair_orders,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120027_expand_premises_supply_fleet_and_repairs.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120027_expand_premises_supply_fleet_and_repairs.php
tz_review_requests,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120023_create_tz_reviews_and_rebooking_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120023_create_tz_reviews_and_rebooking_tables.php
tz_review_status_history,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120023_create_tz_reviews_and_rebooking_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120023_create_tz_reviews_and_rebooking_tables.php
tz_reviews,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120023_create_tz_reviews_and_rebooking_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120023_create_tz_reviews_and_rebooking_tables.php
tz_roster_shift_assignments,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120016_create_tz_availability_and_roster_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120016_create_tz_availability_and_roster_tables.php
tz_roster_shifts,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120016_create_tz_availability_and_roster_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120016_create_tz_availability_and_roster_tables.php
tz_roster_status_history,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120016_create_tz_availability_and_roster_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120016_create_tz_availability_and_roster_tables.php
tz_rosters,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120016_create_tz_availability_and_roster_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120016_create_tz_availability_and_roster_tables.php
tz_safety_incidents,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120033_create_tz_compliance_and_safety_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120033_create_tz_compliance_and_safety_tables.php
tz_sales_pipeline_stages,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120054_create_tz_sales_pipeline_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120054_create_tz_sales_pipeline_tables.php
tz_sales_pipelines,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120054_create_tz_sales_pipeline_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120054_create_tz_sales_pipeline_tables.php
tz_service_agreements,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120035_create_tz_recurring_service_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120035_create_tz_recurring_service_tables.php
tz_service_categories,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120011_create_tz_service_catalogue_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120011_create_tz_service_catalogue_tables.php
tz_service_faqs,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120059_create_tz_service_variants_and_faqs_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120059_create_tz_service_variants_and_faqs_tables.php
tz_service_pricing_rules,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120011_create_tz_service_catalogue_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120011_create_tz_service_catalogue_tables.php
tz_service_recovery_cases,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120023_create_tz_reviews_and_rebooking_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120023_create_tz_reviews_and_rebooking_tables.php
tz_service_variants,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120059_create_tz_service_variants_and_faqs_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120059_create_tz_service_variants_and_faqs_tables.php
tz_services,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120011_create_tz_service_catalogue_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120011_create_tz_service_catalogue_tables.php
tz_skills,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120015_create_tz_worker_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120015_create_tz_worker_tables.php
tz_stock_adjustment_items,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120027_expand_premises_supply_fleet_and_repairs.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120027_expand_premises_supply_fleet_and_repairs.php
tz_stock_adjustments,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120027_expand_premises_supply_fleet_and_repairs.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120027_expand_premises_supply_fleet_and_repairs.php
tz_stock_balances,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120018_create_tz_inventory_and_material_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120018_create_tz_inventory_and_material_tables.php
tz_stock_batches,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120027_expand_premises_supply_fleet_and_repairs.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120027_expand_premises_supply_fleet_and_repairs.php
tz_stock_count_items,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120027_expand_premises_supply_fleet_and_repairs.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120027_expand_premises_supply_fleet_and_repairs.php
tz_stock_counts,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120027_expand_premises_supply_fleet_and_repairs.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120027_expand_premises_supply_fleet_and_repairs.php
tz_stock_locations,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120018_create_tz_inventory_and_material_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120018_create_tz_inventory_and_material_tables.php
tz_stock_movements,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120018_create_tz_inventory_and_material_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120018_create_tz_inventory_and_material_tables.php
tz_stock_reservations,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120018_create_tz_inventory_and_material_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120018_create_tz_inventory_and_material_tables.php
tz_stock_transfer_items,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120027_expand_premises_supply_fleet_and_repairs.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120027_expand_premises_supply_fleet_and_repairs.php
tz_stock_transfers,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120027_expand_premises_supply_fleet_and_repairs.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120027_expand_premises_supply_fleet_and_repairs.php
tz_supplier_ratings,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120027_expand_premises_supply_fleet_and_repairs.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120027_expand_premises_supply_fleet_and_repairs.php
tz_suppliers,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120027_expand_premises_supply_fleet_and_repairs.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120027_expand_premises_supply_fleet_and_repairs.php
tz_support_queues,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120021_create_tz_support_ticket_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120021_create_tz_support_ticket_tables.php
tz_support_ticket_assignments,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120021_create_tz_support_ticket_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120021_create_tz_support_ticket_tables.php
tz_support_ticket_messages,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120021_create_tz_support_ticket_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120021_create_tz_support_ticket_tables.php
tz_support_ticket_sla_events,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120021_create_tz_support_ticket_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120021_create_tz_support_ticket_tables.php
tz_support_ticket_status_history,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120021_create_tz_support_ticket_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120021_create_tz_support_ticket_tables.php
tz_support_tickets,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120021_create_tz_support_ticket_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120021_create_tz_support_ticket_tables.php
tz_task_templates,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120011_create_tz_service_catalogue_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120011_create_tz_service_catalogue_tables.php
tz_territories,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120037_create_tz_territory_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120037_create_tz_territory_tables.php
tz_territory_assignments,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120037_create_tz_territory_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120037_create_tz_territory_tables.php
